graph_idx,class,label,subject,num_nodes,num_edges,node_feat_mean,node_feat_std,node_feat_min,node_feat_max
345,EO,2,S28-EO,24,552,9.774915,78.83107,-1.2648411,1089.8527
346,DMT,0,S30-DMT,24,552,16.505884,58.974373,-1.2409043,562.4139
347,EC,1,S01-EC,24,552,14.813026,67.05754,-1.2487586,816.0763
348,EC,1,S21-EC,24,552,16.495844,57.904446,-1.2501563,473.65222
349,EO,2,S13-EO,24,552,25.32624,192.79874,-1.2855508,2612.8118
350,EC,1,S02-EC,24,552,2.1982696,3.8329775,-1.6369185,24.437935
351,DMT,0,S15-DMT,24,552,15.71532,87.92812,-1.2749641,1115.226
352,DMT,0,S21-DMT,24,552,11.49755,51.371456,-1.31024,545.18616
353,EO,2,S02-EO,24,552,2.5956206,6.497446,-1.3878444,58.322506
354,EC,1,S08-EC,24,552,80.329124,535.4955,-1.2335944,5668.79
355,DMT,0,S21-DMT,24,552,8.094201,64.86937,-1.619645,891.3716
356,EO,2,S29-EO,24,552,23.249716,148.19421,-1.2399558,2000.8156
357,EC,1,S12-EC,24,552,16.12588,86.49296,-1.2800915,938.2166
358,EO,2,S16-EO,24,552,43.452316,245.46301,-1.2384282,2822.9473
359,DMT,0,S30-DMT,24,552,34.326763,297.53363,-1.2840865,4069.2449
360,EO,2,S23-EO,24,552,9.828717,58.084427,-1.2892892,779.10657
361,EO,2,S31-EO,24,552,3.8639014,20.362606,-1.3754822,277.57608
362,DMT,0,S20-DMT,24,552,9.649754,34.21863,-1.2796297,329.7492
363,DMT,0,S15-DMT,24,552,23.755316,97.00893,-1.239579,907.08044
364,DMT,0,S27-DMT,24,552,33.31653,221.92178,-1.2775761,2833.471
365,DMT,0,S15-DMT,24,552,12.305363,47.15782,-1.2823129,517.4836
366,DMT,0,S16-DMT,24,552,7.6897273,27.222387,-1.3378719,286.4137
367,DMT,0,S07-DMT,24,552,3.4790096,13.785083,-1.5046053,143.60312
368,DMT,0,S21-DMT,24,552,12.294721,51.911644,-1.2657228,572.87524
369,EC,1,S01-EC,24,552,109.758705,1273.9855,-1.2367574,17678.494
370,DMT,0,S27-DMT,24,552,66.02138,536.34875,-1.2188349,7150.1914
371,EC,1,S11-EC,24,552,62.726276,378.88104,-1.2391009,4350.251
372,DMT,0,S02-DMT,24,552,28.213943,134.68129,-1.2400281,1585.3463
373,DMT,0,S28-DMT,24,552,91.03024,1036.2574,-1.2649359,14359.819
374,DMT,0,S16-DMT,24,552,10.746022,36.516758,-1.2387422,322.28546
375,DMT,0,S29-DMT,24,552,8.668677,29.730276,-1.3013564,309.03104
376,EO,2,S28-EO,24,552,9.894098,29.383625,-1.2589618,207.82967
377,EC,1,S29-EC,24,552,25.522009,140.41742,-1.2449776,1745.2015
378,EO,2,S13-EO,24,552,25.417006,114.84507,-1.228449,1200.4437
379,DMT,0,S02-DMT,24,552,6.9687514,57.15014,-1.669309,791.2754
380,EO,2,S31-EO,24,552,15.330823,86.16566,-1.2628642,1139.245
381,DMT,0,S01-DMT,24,552,9.300212,51.316956,-1.5205191,505.53677
382,EO,2,S12-EO,24,552,5.3386216,14.2375765,-1.3072929,94.66895
383,EO,2,S33-EO,24,552,12.853314,51.3145,-1.2880905,432.26938
384,DMT,0,S22-DMT,24,552,15.574463,47.942654,-1.2358867,362.2848
385,DMT,0,S34-DMT,24,552,3.213929,8.476459,-1.5602953,95.61175
386,EO,2,S28-EO,24,552,9.690137,39.743786,-1.2665675,469.406
387,EO,2,S08-EO-ICA-prune.set,24,552,37.635563,358.12506,-1.252482,4954.623
388,EC,1,S28-EC,24,552,20.707882,248.00398,-1.4287403,3447.3188
389,EO,2,S02-EO,24,552,3.0747073,8.628076,-1.5465808,92.484886
390,EC,1,S21-EC,24,552,4.5605226,18.51933,-1.4065794,204.30502
391,EC,1,S34-EC,24,552,34.527996,179.48126,-1.2239027,1806.3145
392,EC,1,S12-EC,24,552,18.484905,98.21528,-1.2777064,1206.1165
393,EO,2,S27-EO,24,552,13.333405,49.347187,-1.3072052,333.53357
394,DMT,0,S16-DMT,24,552,6.194321,22.831898,-1.2933426,232.58176
395,EO,2,S08-EO-ICA-prune.set,24,552,3.1802788,9.216554,-1.419675,74.12363
396,EC,1,S02-EC,24,552,17.03221,73.84242,-1.2318898,860.8122
397,DMT,0,S34-DMT,24,552,15.033802,171.1106,-1.5871052,2378.4934
398,EC,1,S12-EC,24,552,14.434991,43.65969,-1.2548292,381.8248
399,DMT,0,S18-DMT,24,552,11.617363,60.749413,-1.2737422,739.20593
400,DMT,0,S28-DMT,24,552,81.907646,753.0726,-1.2982777,9788.347
401,DMT,0,S34-DMT,24,552,19.70285,106.12629,-1.2450013,1346.7596
402,DMT,0,S33-DMT,24,552,15.019192,60.783546,-1.2599332,610.04895
403,EO,2,S07-EO,24,552,17.73231,129.87442,-1.2865022,1771.2504
404,EC,1,S12-EC,24,552,2.0187225,3.3416624,-1.3581729,18.40926
405,EC,1,S34-EC,24,552,5.5352798,29.003866,-1.5005513,367.18106
406,DMT,0,S02-DMT,24,552,25.883795,166.84535,-1.2368958,2226.457
407,EC,1,S26-EC,24,552,48.657284,364.67566,-1.2426285,4941.073
408,EC,1,S01-EC,24,552,20.474806,173.1546,-1.2454319,2382.7717
409,EC,1,S07-EC,24,552,3.203883,9.213402,-1.4930313,76.22717
410,EO,2,S26-EO,24,552,32.819916,208.70499,-1.2392151,2770.9758
411,EC,1,S11-EC,24,552,61.829945,588.8148,-1.2400515,8040.0366
412,EC,1,S26-EC,24,552,13.871559,65.783485,-1.2762913,667.43524
413,EC,1,S29-EC,24,552,47.5638,373.5225,-1.2204635,5049.86
414,DMT,0,S30-DMT,24,552,37.340878,146.34937,-1.2571056,1414.8375
415,EO,2,S30-EO,24,552,17.80521,57.15377,-1.2308449,443.96686
416,DMT,0,S04-DMT,24,552,58.003754,479.01306,-1.2248826,6538.1045
417,EO,2,S02-EO,24,552,40.84728,295.19873,-1.2721481,3872.0583
418,EO,2,S02-EO,24,552,15.662011,53.715267,-1.2293831,489.06308
419,EC,1,S02-EC,24,552,32.976097,268.98047,-1.2685282,3611.3813
420,DMT,0,S21-DMT,24,552,25.03819,150.51874,-1.2608293,1452.5511
421,EC,1,S04-EC,24,552,17.65988,98.005356,-1.2824765,1265.706
422,EC,1,S01-EC,24,552,11.470708,43.36698,-1.2641442,435.76016
423,EO,2,S34-EO,24,552,26.584839,168.38048,-1.285836,2190.5127
424,EC,1,S08-EC,24,552,25.695639,174.5076,-1.3186972,2075.753
425,EC,1,S21-EC,24,552,28.289408,233.91539,-1.2451031,3168.336
426,EO,2,S02-EO,24,552,274.76752,3542.6125,-1.2323656,49222.32
427,DMT,0,S12-DMT,24,552,32.84386,176.23978,-1.2564462,1857.2205
428,EC,1,S34-EC,24,552,14.802104,73.901634,-1.2804365,893.8792
429,EC,1,S11-EC,24,552,35.517162,145.21535,-1.2256014,1321.1562
430,DMT,0,S15-DMT,24,552,21.6589,165.8112,-1.3452499,2118.795
431,EC,1,S29-EC,24,552,29.549952,126.61543,-1.2392844,927.6139
432,DMT,0,S30-DMT,24,552,9.028638,30.076675,-1.2433653,311.84662
433,EC,1,S14-EC,24,552,57.15122,690.1392,-1.2999561,9588.006
434,EC,1,S11-EC,24,552,3.568578,19.526978,-1.6110797,268.0551
435,EC,1,S12-EC,24,552,4.9029408,18.178043,-1.4097762,180.3951
436,DMT,0,S01-DMT,24,552,31.704744,248.48456,-1.2530756,3253.9353
437,EC,1,S28-EC,24,552,30.235138,157.71605,-1.2575862,1922.9877
438,EO,2,S20-EO,24,552,15.774101,48.412758,-1.2424918,390.19217
439,DMT,0,S16-DMT,24,552,8.894536,26.464022,-1.2608075,184.71008
440,DMT,0,S15-DMT,24,552,79.55414,607.07886,-1.2424986,7009.578
441,DMT,0,S33-DMT,24,552,11.26798,122.13676,-1.6195849,1694.3679
442,DMT,0,S04-DMT,24,552,4.9124966,25.201887,-1.5014546,330.024
443,DMT,0,S04-DMT,24,552,14.792872,44.07357,-1.2308861,296.4671
444,EC,1,S18-EC,24,552,12.272677,42.935207,-1.3087641,394.8551
445,EO,2,S12-EO,24,552,9.185559,27.572542,-1.2890642,197.50714
446,DMT,0,S29-DMT,24,552,11.235362,37.691017,-1.2441154,318.47504
447,DMT,0,S04-DMT,24,552,330.92847,3719.78,-1.3492824,50437.086
448,EO,2,S16-EO,24,552,61.50081,418.33218,-1.2287867,5492.5747
449,EC,1,S02-EC,24,552,50.935925,331.427,-1.2291992,3733.2285
450,EC,1,S08-EC,24,552,3.2645874,9.188224,-1.4314657,80.956726
451,EC,1,S07-EC,24,552,7.519441,34.843235,-1.3324589,329.19934
452,DMT,0,S01-DMT,24,552,10.010536,64.16698,-1.5995053,658.987
453,DMT,0,S33-DMT,24,552,4.706173,14.411215,-1.3257896,100.09563
454,DMT,0,S29-DMT,24,552,3.6089249,14.772467,-1.5787116,160.86343
455,EC,1,S34-EC,24,552,18.501143,70.11724,-1.2394054,545.9998
456,DMT,0,S34-DMT,24,552,40.91415,227.05888,-1.2220984,1929.7008
457,DMT,0,S16-DMT,24,552,42.523884,449.47687,-1.2651827,6238.9287
458,DMT,0,S07-DMT,24,552,43.369854,419.0592,-1.2849369,5761.296
459,DMT,0,S34-DMT,24,552,19.032755,72.203064,-1.2651652,716.2445
460,EC,1,S22-EC,24,552,5.171822,17.517822,-1.281396,206.65996
461,EO,2,S35-EO,24,552,8.027188,30.642302,-1.302939,267.1879
462,DMT,0,S33-DMT,24,552,10.794171,47.330288,-1.2896818,559.8186
463,DMT,0,S08-DMT,24,552,481.66995,6319.7163,-1.2765442,87787.82
464,EO,2,S14-EO,24,552,3.5887,10.72886,-1.6638665,115.35388
465,EC,1,S34-EC,24,552,27.442019,144.94467,-1.2468544,1836.9921
466,DMT,0,S21-DMT,24,552,13.738963,58.81787,-1.2607076,511.0381
467,DMT,0,S16-DMT,24,552,58.298702,447.98157,-1.2238055,5999.655
468,DMT,0,S02-DMT,24,552,33.096165,267.72736,-1.2384558,3688.0654
469,EC,1,S29-EC,24,552,24.217524,87.151695,-1.2277749,796.1438
470,EC,1,S27-EC,24,552,27.150335,135.81287,-1.2317555,1596.7413
471,EC,1,S21-EC,24,552,50.47406,382.6742,-1.2353275,4952.525
472,EO,2,S07-EO,24,552,20.504854,79.10167,-1.2991489,649.16754
473,EO,2,S26-EO,24,552,83.06118,1043.2712,-1.2823814,14495.979
474,EO,2,S12-EO,24,552,4.561768,11.743159,-1.4032034,76.43879
475,EC,1,S18-EC,24,552,4.820141,27.680452,-1.3921394,352.96152
476,EC,1,S02-EC,24,552,12.449428,39.80179,-1.2475523,339.88663
477,DMT,0,S13-DMT,24,552,2.7453263,6.2899942,-1.452345,58.05348
478,DMT,0,S20-DMT,24,552,20.081778,83.30817,-1.2233804,794.21106
479,DMT,0,S01-DMT,24,552,20.537579,78.1631,-1.2243799,875.33344
480,EO,2,S34-EO,24,552,8.127757,22.893377,-1.2840432,150.25926
481,DMT,0,S05-DMT,24,552,71.28353,726.346,-1.2369691,10070.496
482,DMT,0,S04-DMT,24,552,11.456971,40.120205,-1.2792653,292.7841
483,DMT,0,S18-DMT,24,552,12.0381155,59.077496,-1.293463,543.8269
484,EC,1,S12-EC,24,552,38.52458,376.40186,-1.3041843,5181.7056
485,EO,2,S07-EO,24,552,16.732567,87.92307,-1.2726747,875.2295
486,EC,1,S10-EC,24,552,38.587322,419.48755,-1.2721719,5826.9263
487,EO,2,S28-EO,24,552,17.652107,92.37979,-1.2540565,1129.0623
488,DMT,0,S12-DMT,24,552,40.562614,350.5659,-1.3031809,4763.848
489,DMT,0,S27-DMT,24,552,8.284053,51.249496,-1.3779937,698.93463
490,DMT,0,S29-DMT,24,552,92.82307,778.4268,-1.2735012,9327.773
491,EC,1,S05-EC,24,552,10.787885,35.707523,-1.2503268,286.82434
492,EC,1,S01-EC,24,552,18.52893,68.54397,-1.234097,622.1616
493,DMT,0,S21-DMT,24,552,17.485317,94.4866,-1.2354813,1257.1772
494,DMT,0,S27-DMT,24,552,2.3335066,4.9986405,-1.3189566,46.283333
495,EC,1,S01-EC,24,552,28.369963,253.26447,-1.2849736,3419.758
496,EO,2,S33-EO,24,552,23.515434,90.40292,-1.2525852,704.12244
497,EC,1,S22-EC,24,552,8.9007635,41.191963,-1.3214294,434.5715
498,DMT,0,S02-DMT,24,552,9.6409025,30.300272,-1.3515066,225.32965
499,DMT,0,S07-DMT,24,552,9.356663,42.808514,-1.2770698,440.1801
500,EC,1,S31-EC,24,552,10.649728,58.26475,-1.3472512,769.3411
501,EC,1,S12-EC,24,552,4.6339,21.235031,-1.458532,276.8864
502,EC,1,S14-EC,24,552,2.554551,7.7696934,-1.445979,97.71646
503,EO,2,S08-EO-ICA-prune.set,24,552,9.969649,50.69538,-1.6655606,525.45087
504,EC,1,S31-EC,24,552,19.849874,143.01869,-1.2644583,1943.3473
505,DMT,0,S16-DMT,24,552,6.3114357,21.046833,-1.3825732,188.86255
506,EO,2,S08-EO-ICA-prune.set,24,552,17.476332,62.192528,-1.2542381,455.7854
507,EO,2,S01-EO,24,552,103.29508,1161.6226,-1.2669556,16048.252
508,EO,2,S02-EO,24,552,15.97131,74.16195,-1.2955508,691.1908
509,DMT,0,S30-DMT,24,552,17.361967,115.712616,-1.3314036,1572.3899
510,EC,1,S01-EC,24,552,3.2317083,9.116145,-1.6180445,95.13261
511,DMT,0,S16-DMT,24,552,9.395026,91.10297,-1.4590824,1263.9353
512,EC,1,S14-EC,24,552,13.878713,42.14311,-1.2241794,288.40842
513,DMT,0,S01-DMT,24,552,15.105038,62.914646,-1.2772707,527.3625
514,EC,1,S16-EC,24,552,8.965077,28.435843,-1.3005564,188.51791
515,DMT,0,S33-DMT,24,552,12.00758,47.37403,-1.3288404,417.15594
516,EO,2,S29-EO,24,552,193.79887,2491.9922,-1.2638842,34621.812
517,EC,1,S02-EC,24,552,35.058025,218.08719,-1.2636105,2886.19
518,DMT,0,S22-DMT,24,552,27.664785,167.35887,-1.2572498,2171.4756
519,DMT,0,S02-DMT,24,552,22.511415,237.02617,-1.4202092,3292.5093
520,EC,1,S16-EC,24,552,11.598106,44.732277,-1.236561,500.9532
521,EO,2,S14-EO,24,552,5.535667,37.44366,-1.5350609,505.47244
522,EC,1,S34-EC,24,552,2.3665113,4.3097653,-1.5931976,30.859808
523,DMT,0,S33-DMT,24,552,5.7762666,40.725636,-1.3824574,557.85004
524,EO,2,S01-EO,24,552,2.664077,7.1458893,-1.4740803,85.45704
525,EO,2,S29-EO,24,552,8.7108965,37.593407,-1.2837481,343.318
526,DMT,0,S20-DMT,24,552,21.73652,141.25162,-1.2596954,1785.6912
527,DMT,0,S12-DMT,24,552,21.495779,166.20059,-1.2583479,2222.6606
528,DMT,0,S18-DMT,24,552,25.22109,111.62932,-1.2313266,1299.543
529,EO,2,S02-EO,24,552,13.65492,53.319855,-1.2826921,547.4504
530,EC,1,S01-EC,24,552,16.916449,77.82239,-1.2942775,907.254
531,EC,1,S29-EC,24,552,5.843252,14.851151,-1.303768,102.52349
532,EO,2,S13-EO,24,552,4.1791077,20.55845,-1.5611986,268.20862
533,EC,1,S04-EC,24,552,3.0363104,6.513629,-1.5401522,44.478058
534,DMT,0,S01-DMT,24,552,10.884247,47.461098,-1.3253167,539.99036
535,EC,1,S02-EC,24,552,24.476385,98.88209,-1.2478517,833.085
536,EC,1,S18-EC,24,552,7.6047044,36.66008,-1.3355119,456.5626
537,EC,1,S05-EC,24,552,10.8712845,48.42957,-1.2615144,607.46045
538,DMT,0,S18-DMT,24,552,107.93615,995.36615,-1.2601812,13466.981
539,DMT,0,S04-DMT,24,552,8.065698,55.75195,-1.5942881,748.5443
540,EO,2,S26-EO,24,552,15.889674,87.368286,-1.2582468,1099.2175
541,EO,2,S33-EO,24,552,53.684765,466.0615,-1.2285734,6267.7026
542,DMT,0,S04-DMT,24,552,36.158634,206.2736,-1.2502359,2170.315
543,EC,1,S02-EC,24,552,24.380081,151.68256,-1.2288662,2016.3468
544,EO,2,S30-EO,24,552,12.331464,51.082222,-1.2340542,593.22186
545,EO,2,S12-EO,24,552,28.032587,206.15944,-1.2371064,2819.3157
546,EO,2,S35-EO,24,552,24.423735,93.198204,-1.226991,882.99817
547,EC,1,S01-EC,24,552,41.714523,284.8452,-1.2509663,3699.4517
548,DMT,0,S01-DMT,24,552,3.4584458,11.928599,-1.358492,136.33531
549,DMT,0,S34-DMT,24,552,18.862473,119.96481,-1.2402916,1585.2432
550,DMT,0,S21-DMT,24,552,10.735396,53.5845,-1.2911788,627.62524
551,EC,1,S31-EC,24,552,25.787025,233.79375,-1.2576128,3235.6504
552,EC,1,S08-EC,24,552,14.327755,64.940155,-1.2676853,762.2289
553,DMT,0,S16-DMT,24,552,19.20251,115.26257,-1.2462009,1535.9834
554,EC,1,S21-EC,24,552,8.512624,29.391485,-1.3091604,283.8869
555,DMT,0,S15-DMT,24,552,103.436775,986.0582,-1.2318318,13181.143
556,DMT,0,S28-DMT,24,552,39.99175,348.70602,-1.2536708,4762.97
557,DMT,0,S02-DMT,24,552,3.0084956,7.9021215,-1.5145808,83.13448
558,DMT,0,S12-DMT,24,552,19.303493,78.08417,-1.2321283,914.6943
559,EC,1,S07-EC,24,552,36.148083,246.66872,-1.2589666,3128.2668
560,DMT,0,S15-DMT,24,552,73.755775,808.4975,-1.2301536,11216.666
561,EC,1,S08-EC,24,552,7.0278716,22.827644,-1.3322873,198.42555
562,EC,1,S08-EC,24,552,78.08491,746.5302,-1.2326193,10263.257
563,DMT,0,S15-DMT,24,552,8.462468,74.263626,-1.6460863,1018.1652
564,EC,1,S29-EC,24,552,20.619097,82.83611,-1.250538,656.75433
565,EC,1,S28-EC,24,552,8.82003,45.949093,-1.3504107,555.2495
566,EC,1,S31-EC,24,552,5.454571,13.54009,-1.2756865,90.70975
567,EC,1,S12-EC,24,552,57.284485,487.3539,-1.2945278,6567.309
568,EC,1,S05-EC,24,552,21.19059,79.27729,-1.2378688,606.2309
569,DMT,0,S08-DMT,24,552,4.170101,11.608558,-1.3330522,120.42515
570,DMT,0,S07-DMT,24,552,28.244263,236.45346,-1.307547,3178.3997
571,DMT,0,S01-DMT,24,552,83.74169,852.49695,-1.2184756,11755.302
572,DMT,0,S28-DMT,24,552,11.141822,46.397762,-1.2519214,555.37354
573,EC,1,S31-EC,24,552,4.6869245,19.77048,-1.5711576,222.15628
574,EC,1,S08-EC,24,552,15.993462,48.619164,-1.2441474,322.85602
575,DMT,0,S34-DMT,24,552,30.397017,242.37595,-1.3632603,3110.664
576,EC,1,S14-EC,24,552,9.096269,28.561325,-1.2691343,222.54979
577,EC,1,S21-EC,24,552,9.134892,29.516426,-1.2432646,221.7652
578,EC,1,S14-EC,24,552,2.995388,7.094792,-1.4347123,60.6448
579,DMT,0,S13-DMT,24,552,4.5598006,11.628701,-1.2933818,113.87546
580,EO,2,S34-EO,24,552,21.960861,148.69524,-1.2663914,1879.2224
581,DMT,0,S28-DMT,24,552,182.94879,2195.9285,-1.2245533,30486.234
582,EC,1,S21-EC,24,552,18.628042,71.167175,-1.2709538,481.88644
583,EC,1,S27-EC,24,552,3.7230346,16.323336,-1.4112009,213.13055
584,EC,1,S11-EC,24,552,2.4070728,4.4972105,-1.2909755,31.5155
585,DMT,0,S20-DMT,24,552,34.268154,226.27728,-1.2461628,3023.5522
586,EO,2,S16-EO,24,552,40.876125,349.15515,-1.2702485,4783.286
587,EC,1,S34-EC,24,552,142.80447,1540.9883,-1.2478528,21223.277
588,DMT,0,S29-DMT,24,552,33.369434,323.8073,-1.3372102,4474.0024
589,EO,2,S35-EO,24,552,24.050926,198.24611,-1.2598919,2655.5066
590,DMT,0,S07-DMT,24,552,2.8466084,6.4399624,-1.3824574,68.377335
591,EO,2,S30-EO,24,552,14.069947,50.43407,-1.2701907,446.0078
592,DMT,0,S07-DMT,24,552,70.429146,746.0134,-1.2989471,10300.551
593,EO,2,S33-EO,24,552,29.814697,182.02946,-1.2690187,2301.8687
594,DMT,0,S22-DMT,24,552,14.15648,69.72715,-1.2540718,896.6264
595,DMT,0,S18-DMT,24,552,158.97032,1767.7797,-1.2314491,24432.963
596,DMT,0,S13-DMT,24,552,20.281403,68.518486,-1.237921,608.4911
597,EO,2,S26-EO,24,552,13.91264,86.4215,-1.3136181,1099.3608
598,EC,1,S11-EC,24,552,11.3635435,43.783825,-1.2624682,384.80545
599,EC,1,S29-EC,24,552,20.689684,233.33801,-1.4330546,3240.3887
600,DMT,0,S18-DMT,24,552,14.478038,65.5406,-1.2548902,816.7141
601,EO,2,S02-EO,24,552,4.6812835,17.220846,-1.4980766,162.73703
602,DMT,0,S22-DMT,24,552,28.565176,166.47128,-1.2304105,2061.0522
603,DMT,0,S15-DMT,24,552,10.24248,37.446106,-1.2789812,322.5628
604,EO,2,S35-EO,24,552,11.990929,50.479973,-1.2708583,566.64996
605,DMT,0,S22-DMT,24,552,38.332306,377.8363,-1.262524,5226.85
606,EO,2,S26-EO,24,552,21.749945,104.624405,-1.2431023,1061.5453
607,DMT,0,S21-DMT,24,552,12.020428,60.279503,-1.2725016,715.7991
608,DMT,0,S22-DMT,24,552,27.342234,205.94966,-1.2485452,2807.5945
609,DMT,0,S13-DMT,24,552,5.946879,19.071714,-1.376622,160.52904
610,EC,1,S02-EC,24,552,26.858786,159.05217,-1.2399452,2044.8921
611,EC,1,S18-EC,24,552,2.5871747,7.6071916,-1.2943217,94.06981
612,EC,1,S16-EC,24,552,10.148297,43.605602,-1.308363,356.77744
613,EO,2,S02-EO,24,552,55.111156,296.90454,-1.236183,2843.4395
614,DMT,0,S27-DMT,24,552,152.01598,1875.5353,-1.2515795,26058.145
615,DMT,0,S08-DMT,24,552,23.505278,116.874916,-1.2612745,1099.0634
616,EO,2,S16-EO,24,552,2.3520954,7.297713,-1.5872786,92.55656
617,EO,2,S29-EO,24,552,2.4506195,4.650157,-1.3173609,33.270294
618,EC,1,S18-EC,24,552,15.365748,102.16918,-1.2938764,1316.3439
619,EC,1,S11-EC,24,552,3.562804,8.1483965,-1.3516734,58.026783
620,DMT,0,S01-DMT,24,552,35.2114,354.35422,-1.4813234,4776.4316
621,EC,1,S31-EC,24,552,8.149446,45.844296,-1.4803962,578.1095
622,EC,1,S04-EC,24,552,63.67987,516.25446,-1.2490141,6783.6016
623,EO,2,S20-EO,24,552,2.1309884,4.1016974,-1.6140456,32.685654
624,DMT,0,S20-DMT,24,552,3.9417503,11.783561,-1.4358988,115.73002
625,EC,1,S02-EC,24,552,18.271154,59.556057,-1.2330652,418.96143
626,EO,2,S08-EO-ICA-prune.set,24,552,194.93355,2516.6272,-1.2252427,34971.93
627,EC,1,S01-EC,24,552,32.90137,179.86494,-1.2229528,1961.7596
628,EC,1,S18-EC,24,552,17.59278,52.83668,-1.2281889,371.34094
629,EO,2,S29-EO,24,552,12.955787,47.90784,-1.279957,404.73233
630,EC,1,S29-EC,24,552,40.721107,413.35443,-1.2892258,5716.2153
631,DMT,0,S28-DMT,24,552,23.565414,117.77444,-1.2726903,1065.5293
632,EC,1,S28-EC,24,552,3.1384208,9.228396,-1.5188826,95.35908
633,DMT,0,S21-DMT,24,552,12.910286,104.45104,-1.274185,1433.8501
634,EO,2,S28-EO,24,552,34.07212,191.95593,-1.2701598,2018.4836
635,EC,1,S29-EC,24,552,63.711838,419.33136,-1.2272172,5447.743
636,EC,1,S34-EC,24,552,11.406392,40.809402,-1.2689308,290.13416
637,DMT,0,S28-DMT,24,552,6.924467,24.12165,-1.32531,225.14406
638,EC,1,S26-EC,24,552,2.6236937,7.5444384,-1.5399079,78.72012
639,DMT,0,S29-DMT,24,552,38.762653,282.50082,-1.2394674,3795.8293
640,EC,1,S04-EC,24,552,19.720736,128.75867,-1.2508916,1735.1351
641,EO,2,S35-EO,24,552,13.102638,48.368256,-1.2725165,506.89127
642,DMT,0,S12-DMT,24,552,46.97325,448.68878,-1.2594304,6204.3735
643,EC,1,S11-EC,24,552,3.0441043,7.2691326,-1.5834358,67.0021
644,DMT,0,S13-DMT,24,552,15.014079,89.79993,-1.2570027,1186.2194
645,EO,2,S12-EO,24,552,74.17597,602.58386,-1.2484636,6540.8604
646,EO,2,S25-EO,24,552,226.07672,2583.6772,-1.2432338,35737.477
647,EC,1,S26-EC,24,552,37.036278,297.38403,-1.247237,4037.0906
648,EC,1,S26-EC,24,552,15.398788,59.36408,-1.2285427,491.3768
649,EC,1,S12-EC,24,552,8.215133,29.514317,-1.2909104,257.27457
650,EC,1,S31-EC,24,552,8.08907,37.326935,-1.3257754,477.2823
651,EC,1,S21-EC,24,552,42.73334,380.00394,-1.2583748,5182.863
652,EO,2,S30-EO,24,552,12.315171,91.118675,-1.3412546,1201.9426
653,DMT,0,S05-DMT,24,552,2.9151833,8.035985,-1.3964788,83.62733
654,DMT,0,S20-DMT,24,552,7.8621616,25.254385,-1.3561552,212.30006
655,EC,1,S07-EC,24,552,12.428082,43.35463,-1.2691842,439.35422
656,EO,2,S35-EO,24,552,3.7514277,22.72642,-1.3817395,313.99945
657,DMT,0,S30-DMT,24,552,43.934185,251.58786,-1.2382836,2847.1038
658,EC,1,S31-EC,24,552,28.80895,160.95392,-1.2468443,1855.3419
659,EO,2,S27-EO,24,552,4.6527295,13.027406,-1.3705391,137.30763
660,DMT,0,S22-DMT,24,552,2.290004,4.9613204,-1.535174,53.46964
661,EC,1,S04-EC,24,552,14.257874,47.088085,-1.2217221,456.71448
662,DMT,0,S34-DMT,24,552,49.50157,490.8422,-1.2948539,6765.7856
663,EO,2,S01-EO,24,552,8.690621,29.417425,-1.2871364,313.41733
664,EC,1,S10-EC,24,552,16.300615,94.3416,-1.2944686,1118.2946
665,EC,1,S11-EC,24,552,5.610395,17.99826,-1.3272059,185.86205
666,EO,2,S31-EO,24,552,5.4590325,17.30472,-1.3375211,158.40298
667,EC,1,S14-EC,24,552,4.8540516,16.604696,-1.3607829,189.63625
668,DMT,0,S01-DMT,24,552,21.353277,152.62523,-1.2630856,2064.798
669,DMT,0,S12-DMT,24,552,20.297403,242.14452,-1.3880635,3365.5107
670,EC,1,S05-EC,24,552,13.016136,74.88169,-1.3658097,901.4122
671,DMT,0,S30-DMT,24,552,16.180634,97.94671,-1.2979081,1303.6754
672,DMT,0,S18-DMT,24,552,12.690997,55.029926,-1.2847183,581.4844
673,EC,1,S22-EC,24,552,2.7268264,5.5065284,-1.5686835,38.321365
674,DMT,0,S04-DMT,24,552,24.264572,107.33738,-1.2242442,1192.2351
675,DMT,0,S15-DMT,24,552,8.606931,40.290455,-1.2927965,504.3676
676,DMT,0,S07-DMT,24,552,12.524749,43.007885,-1.2512779,394.21585
677,EC,1,S28-EC,24,552,6.9199767,58.918507,-1.6269463,816.77997
678,DMT,0,S20-DMT,24,552,2.720124,6.9077754,-1.4442682,62.87483
679,EC,1,S07-EC,24,552,9.903964,37.799217,-1.3180735,399.3367
680,EO,2,S26-EO,24,552,15.035203,85.53354,-1.2931935,1140.5879
681,DMT,0,S30-DMT,24,552,76.306854,545.68896,-1.2389154,6420.6475
682,EO,2,S01-EO,24,552,32.713615,245.4344,-1.2326698,3227.1074
683,DMT,0,S04-DMT,24,552,32.485966,261.1561,-1.2763106,3543.932
684,DMT,0,S15-DMT,24,552,405.488,5106.138,-1.229516,70879.445
685,EO,2,S08-EO-ICA-prune.set,24,552,20.285711,102.811165,-1.2525897,1126.7102
686,DMT,0,S33-DMT,24,552,3.0326493,9.051862,-1.4594662,105.59343
687,EO,2,S13-EO,24,552,4.1199226,12.186629,-1.4902205,105.11774
688,EC,1,S29-EC,24,552,6.750187,59.510693,-1.4816171,823.1945
689,EO,2,S23-EO,24,552,15.911664,60.674793,-1.2727464,505.34976
